1482100709772476417	reiterec	2022-01-14 21:21:59+00:00	Twitter for iPhone	None	None	None	0	RT @ORFImZentrum: "Impfpflicht auf österreichisch – Ausweg oder Sackgasse?" Kommende Woche wird der Gesetzesentwurf zur viel diskutier…
1482097691903545348	MattSchmelzer	2022-01-14 21:10:00+00:00	Twitter Web App	None	None	None	0	RT @ORFImZentrum: "Impfpflicht auf österreichisch – Ausweg oder Sackgasse?" Kommende Woche wird der Gesetzesentwurf zur viel diskutier…
1482039955392241669	Stefans_Tweety	2022-01-14 17:20:34+00:00	Twitter for iPhone	1482036450149478406	1200132252	alex_tirol1	0	@alex_tirol1 @nerd_at_home @HCStrache1 Ist das nicht die Schwurbeltante, bei der bei #imzentrum dauernd die Leitung zambrochen is?
1482024493547720706	ORFImZentrum	2022-01-14 16:19:08+00:00	Twitter Web App	None	None	None	2	"Impfpflicht auf österreichisch – Ausweg oder Sackgasse?" Kommende Woche wird der Gesetzesentwurf zur viel diskutierten Impfpflicht beschlossen. Bei @reiterec #imzentrum diskutieren u.a. Irmgard Griss, Madeleine Petrovic und Ursula Wiedermann-Schmidt || Sonntag 22:10 ORF2
1482001661182758915	BLS_Schmid_G	2022-01-14 14:48:24+00:00	Twitter Web App	None	None	None	0	RT @lisa_mayr: Junge Frauen, für die Duschen und kürzeste Fußwege zum Kraftakt werden und denen einfachste Wörter nicht mehr einfallen: Lon…
1481987223310540800	reiterec	2022-01-14 13:51:02+00:00	Twitter for iPhone	None	None	None	0	RT @ORFImZentrum: Bei den meistabgerufenen Video-on-Demand-Sendungen landet die #imzentrum-Sendung zur ÖVP-Krise (wir erinnern uns an den S…
1481974198574714884	ORFImZentrum	2022-01-14 12:59:17+00:00	Twitter for iPhone	None	None	None	1	Bei den meistabgerufenen Video-on-Demand-Sendungen landet die #imzentrum-Sendung zur ÖVP-Krise (wir erinnern uns an den Spruch des Jahres „Elli, es ist vorbei“) auf Platz 2. 🖥📱 https://t.co/qrQCaWV8iO https://t.co/SyyLAS7NGL
1481915901763010560	NiceBastard	2022-01-14 09:07:38+00:00	Twitter for iPhone	None	None	None	0	RT @ORFImZentrum: 💬„Milde Verläufe nutzen nichts gegen Long Covid“ Neurologe @neurostingl betont die Langzeitfolgen, die auch asymptomatis…
1481913623777787904	FritzQuincke	2022-01-14 08:58:35+00:00	Twitter for iPhone	None	None	None	0	RT @ORFImZentrum: 💬„Milde Verläufe nutzen nichts gegen Long Covid“ Neurologe @neurostingl betont die Langzeitfolgen, die auch asymptomatis…
1481913306885627911	hesselmann	2022-01-14 08:57:19+00:00	Twitter Web App	None	None	None	0	RT @ORFImZentrum: 💬„Milde Verläufe nutzen nichts gegen Long Covid“ Neurologe @neurostingl betont die Langzeitfolgen, die auch asymptomatis…
1481867407488700417	PTamborrini	2022-01-14 05:54:56+00:00	Twitter for Android	None	None	None	0	RT @gross_anita: @neurostingl #imzentrum: "Milde Verläufe nützen nichts gegen #LongCovid" Und: 👉„Definitiv“ auch #Kinder betroffen 👉Den…
1481779591589122048	schulklage	2022-01-14 00:05:59+00:00	Twitter Web App	None	None	None	0	RT @ORFImZentrum: 💬„Milde Verläufe nutzen nichts gegen Long Covid“ Neurologe @neurostingl betont die Langzeitfolgen, die auch asymptomatis…
1481719280085487624	ekkahartt	2022-01-13 20:06:20+00:00	Twitter for iPhone	None	None	None	0	RT @gross_anita: @neurostingl #imzentrum: "Milde Verläufe nützen nichts gegen #LongCovid" Und: 👉„Definitiv“ auch #Kinder betroffen 👉Den…
